CUST_NO,CALL_COUNT,MAIN_CATEGORY,SUB_CATEGORY,AVG_SENTIMENT_SCORE
724454,4,網路連線問題,Cable modem連線,0.0
210938,1,網路連線問題,網路品質,0.0
456824,1,網路連線問題,無法上網,0.0
675556,1,網路連線問題,無法上網,-1.0
1227821,4,經銷商問題,遠傳電信-電訪約裝,-0.25
1161708,2,帳務問題,繳費相關問題,1.0
8994,1,帳務問題,用戶退租,0.0
143130,2,帳務相關,拆機挽回,-0.5
1228843,2,經銷商問題,台哥大-電訪約裝,0.0
643831,1,網路連線問題,無法上網,1.0
662716,3,網路連線問題,網路品質,0.0
1133951,1,帳務相關,拆機挽回,1.0
525185,1,帳務相關,拆機挽回,0.0
1227823,1,經銷商問題,台哥大-電訪約裝,1.0
1228669,1,經銷商問題,台哥大-電訪約裝,1.0
1229443,4,網路連線問題,網路品質,0.75
854578,1,網路連線問題,無法上網,-1.0
1229678,1,經銷商問題,遠傳電信-電訪約裝,0.0
1218105,2,網路連線問題,連線其他相關問題,0.0
600491,3,網路連線問題,網路品質,-0.6666666666666666
587744,2,帳務問題,服務異動,0.0
1126849,1,網路連線問題,連線其他相關問題,0.0
1229683,3,經銷商問題,台哥大-電訪約裝,0.0
951039,1,非連線問題,用戶移機,0.0
768110,3,網路連線問題,無法上網,-0.3333333333333333
1123809,1,網路連線問題,網路品質,-1.0
1194327,2,經銷商問題,台哥大-電訪約裝,0.0
841705,3,網路連線問題,無法上網,-0.3333333333333333
1215109,1,網路連線問題,無法上網,0.0
1133886,1,網路連線問題,無法上網,0.0
355857,1,帳務問題,頻寬方案費率,0.0
1229609,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1229788,5,經銷商問題,台哥大-電訪約裝,0.0
1218317,4,網路連線問題,無法上網,0.0
1075990,3,網路連線問題,無法上網,0.0
1187709,1,網路連線問題,無法上網,0.0
1223677,1,經銷商問題,台哥大-電訪約裝,0.0
1227051,1,經銷商問題,台哥大-電訪約裝,0.0
1227175,1,經銷商問題,台哥大-電訪約裝,0.0
1079849,2,網路連線問題,無法上網,-0.5
697573,4,網路連線問題,無法上網,-0.5
1228618,3,經銷商問題,台哥大-電訪約裝,0.0
1224108,6,網路連線問題,網路品質,0.16666666666666666
1230164,1,經銷商問題,台哥大-電訪約裝,0.0
239120,2,經銷商問題,台哥大-電訪約裝,0.0
1230199,4,經銷商問題,無法上網,-0.5
1229656,2,經銷商問題,台哥大-電訪約裝,0.0
784088,5,帳務問題,繳費相關問題,0.0
313837,3,網路連線問題,無法上網,-0.3333333333333333
1228316,2,經銷商問題,遠傳電信-電訪約裝,0.5
1230189,1,經銷商問題,台哥大-電訪約裝,0.0
836978,1,網路連線問題,無法上網,0.0
1230010,4,經銷商問題,台哥大-電訪約裝,0.25
1229621,2,經銷商問題,遠傳電信-電訪約裝,0.0
201475,1,帳務相關,拆機挽回,0.0
542162,1,網路連線問題,無法上網,-1.0
759897,2,網路連線問題,無法上網,-0.5
384933,1,網路連線問題,無法上網,0.0
1148575,2,網路連線問題,無法上網,0.0
897910,1,網路連線問題,Cable modem連線,-1.0
972209,1,網路連線問題,無法上網,-1.0
1157396,1,網路連線問題,Cable modem連線,-1.0
1153795,1,網路連線問題,無法上網,0.0
928903,4,網路連線問題,Cable modem連線,-0.75
564369,1,網路連線問題,無法上網,0.0
1174069,1,網路連線問題,Cable modem連線,-1.0
1228649,4,經銷商問題,遠傳電信-電訪約裝,0.25
1224573,3,經銷商問題,台哥大-電訪約裝,-0.3333333333333333
896512,1,網路連線問題,無法上網,0.0
254578,1,網路連線問題,無法上網,0.0
781495,1,網路連線問題,網路品質,0.0
799904,1,網路連線問題,無法上網,-1.0
1093206,2,網路連線問題,無法上網,-1.0
1142672,9,網路連線問題,網路品質,0.6666666666666666
725846,1,網路連線問題,網路品質,0.0
1199086,1,網路連線問題,Cable modem連線,-1.0
1121372,1,網路連線問題,無法上網,0.0
1020087,1,網路連線問題,無法上網,-1.0
1230205,2,經銷商問題,台哥大-電訪約裝,0.5
1229638,3,經銷商問題,遠傳電信-電訪約裝,0.0
986167,1,帳務相關,拆機挽回,0.0
1229767,1,經銷商問題,台哥大-電訪約裝,0.0
1228870,1,非連線問題,用戶軟／硬體設備問題,0.0
1045916,3,網路連線問題,無法上網,-0.3333333333333333
541767,1,網路連線問題,Cable modem連線,-1.0
1228817,5,網路連線問題,無法上網,-0.6
1144377,2,網路連線問題,無法上網,-0.5
1063051,1,網路連線問題,網路品質,0.0
1189180,1,網路連線問題,無法上網,0.0
1211898,1,網路連線問題,網路品質,0.0
1228161,1,網路連線問題,無法上網,-1.0
1047393,3,帳務相關,拆機挽回,0.0
1154840,1,網路連線問題,無法上網,-1.0
1229568,2,經銷商問題,遠傳電信-電訪約裝,-0.5
800108,2,網路連線問題,Cable modem連線,-0.5
144029,1,帳務問題,用戶要求優惠,0.0
1119116,2,帳務相關,拆機挽回,0.0
1149852,1,經銷商問題,台哥大-電訪約裝,0.0
695317,3,網路連線問題,無法上網,-0.3333333333333333
1227997,2,經銷商問題,台哥大-電訪約裝,0.0
948700,2,網路連線問題,無法上網,0.0
1123361,1,網路連線問題,無法上網,0.0
755527,1,網路連線問題,無法上網,0.0
841969,1,網路連線問題,無法上網,0.0
42481,3,網路連線問題,無法上網,0.3333333333333333
1012306,3,網路連線問題,網路品質,0.0
801179,1,網路連線問題,無法上網,1.0
765161,6,網路連線問題,網路品質,0.3333333333333333
1150950,2,網路連線問題,無法上網,0.0
864288,1,網路連線問題,無法上網,0.0
453058,2,網路連線問題,網路品質,-0.5
1176198,2,網路連線問題,Cable modem連線,-0.5
733349,2,網路連線問題,網路品質,1.0
1107064,1,網路連線問題,無法上網,0.0
896066,1,帳務問題,繳費相關問題,0.0
1226949,1,經銷商問題,遠傳電信-電訪約裝,1.0
1222832,1,經銷商問題,台哥大-電訪約裝,1.0
1139098,1,帳務相關,拆機挽回,-1.0
1228731,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1229677,3,經銷商問題,遠傳電信-電訪約裝,0.0
805685,2,網路連線問題,無法上網,-0.5
300463,2,網路連線問題,無法上網,-0.5
734683,1,網路連線問題,無法上網,-1.0
1227256,2,帳務相關,拆機挽回,-0.5
1150532,2,網路連線問題,無法上網,0.5
1173332,5,網路連線問題,無法上網,-0.4
696092,2,網路連線問題,連線其他相關問題,-0.5
536611,2,網路連線問題,網路品質,0.0
72205,5,新產品,高頻寬,-0.2
618297,1,網路連線問題,網路品質,-2.0
868326,1,帳務相關,拆機挽回,0.0
1197270,1,網路連線問題,無法上網,-1.0
751745,5,網路連線問題,網路品質,0.0
1175236,1,網路連線問題,無法上網,0.0
1204046,1,網路連線問題,無法上網,0.0
916569,2,網路連線問題,Cable modem連線,-1.0
311589,5,網路連線問題,無法上網,-0.4
411267,1,網路連線問題,無法上網,0.0
1223708,3,網路連線問題,無法上網,0.0
885965,3,網路連線問題,無法上網,-0.3333333333333333
812717,1,網路連線問題,無法上網,0.0
832369,2,網路連線問題,無法上網,0.5
862717,1,網路連線問題,無法上網,1.0
807121,1,網路連線問題,無法上網,1.0
1230185,2,經銷商問題,遠傳電信-電訪約裝,0.5
500596,1,經銷商問題,台哥大-電訪約裝,0.0
807661,1,網路連線問題,無法上網,0.0
198677,1,網路連線問題,無法上網,0.0
185713,1,帳務相關,拆機挽回,-1.0
1202558,7,網路連線問題,Cable modem連線,-0.2857142857142857
1207142,1,網路連線問題,無法上網,0.0
647714,1,網路連線問題,無法上網,0.0
1230043,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1230886,5,經銷商問題,遠傳電信-電訪約裝,0.0
1230607,1,網路連線問題,Cable modem連線,0.0
390251,4,網路連線問題,無法上網,0.0
1230207,5,經銷商問題,台哥大-電訪約裝,0.0
1224997,1,網路連線問題,Cable modem連線,0.0
1212248,2,網路連線問題,無法上網,-1.0
1144839,1,網路連線問題,網路品質,-1.0
1170746,3,網路連線問題,Cable modem連線,-0.6666666666666666
674156,2,網路連線問題,無法上網,0.0
1230599,1,經銷商問題,台哥大-電訪約裝,0.0
838931,4,網路連線問題,網路品質,-0.25
139625,3,網路連線問題,無法上網,-0.3333333333333333
1017201,1,網路連線問題,無法上網,0.0
927183,1,網路連線問題,無法上網,5.0
744111,3,網路連線問題,Cable modem連線,0.6666666666666666
843943,1,網路連線問題,Cable modem連線,-1.0
353157,6,帳務問題,帳單/收據寄送問題,0.0
392791,1,網路連線問題,無法上網,-1.0
1156544,3,經銷商問題,台哥大-人員進電,0.0
1165438,1,網路連線問題,網路品質,0.0
1146447,4,經銷商問題,台哥大-電訪約裝,0.0
161847,1,帳務相關,拆機挽回,-1.0
273935,1,帳務相關,拆機挽回,-1.0
1229696,2,經銷商問題,台哥大-電訪約裝,0.0
648107,2,網路連線問題,無法上網,-0.5
778143,6,網路連線問題,無法上網,-0.16666666666666666
1229070,1,經銷商問題,台哥大-電訪約裝,0.0
816650,2,網路連線問題,網路品質,0.0
1183008,1,網路連線問題,無法上網,0.0
740206,1,網路連線問題,Cable modem連線,-1.0
1208229,3,網路連線問題,無法上網,0.0
566604,2,網路連線問題,無法上網,-1.0
786924,1,帳務相關,拆機挽回,0.0
1231326,2,經銷商問題,台哥大-電訪約裝,0.0
1134017,2,網路連線問題,Cable modem連線,0.0
780422,2,網路連線問題,無法上網,0.5
744223,1,帳務相關,拆機挽回,0.0
1229849,1,經銷商問題,台哥大-電訪約裝,0.0
1180059,1,帳務問題,繳費相關問題,0.0
1221827,1,網路連線問題,網路品質,0.0
1227626,1,經銷商問題,台哥大-電訪約裝,0.0
1085950,2,網路連線問題,Cable modem連線,0.0
1001051,1,網路連線問題,無法上網,0.0
192405,2,經銷商問題,遠傳電信-電訪約裝,0.5
1010396,1,帳務相關,拆機挽回,0.0
1138591,2,帳務問題,拆機挽回,0.0
1227050,3,網路連線問題,網路品質,-0.3333333333333333
1229658,2,經銷商問題,台哥大-電訪約裝,0.5
104105,2,帳務問題,Cable modem連線,0.0
1228205,2,經銷商問題,台哥大-電訪約裝,0.0
1188298,1,網路連線問題,無法上網,0.0
1229827,1,網路連線問題,無法上網,-1.0
1145489,1,網路連線問題,網路品質,-1.0
1191802,2,帳務相關,拆機挽回,-1.0
430253,6,經銷商問題,遠傳電信-電訪約裝,0.16666666666666666
1190757,2,網路連線問題,無法上網,0.5
1058112,1,經銷商問題,遠傳電信-電訪約裝,0.0
1230991,2,經銷商問題,遠傳電信-電訪約裝,0.5
1171361,3,經銷商問題,台哥大-電訪約裝,0.0
852571,3,網路連線問題,Cable modem連線,-1.0
382127,1,網路連線問題,Cable modem連線,-1.0
903318,1,經銷商問題,台哥大-人員進電,0.0
297726,1,網路連線問題,無法上網,0.0
1228438,2,經銷商問題,台哥大-電訪約裝,0.0
1116848,2,非連線問題,固定Ip問題,0.0
1212790,4,經銷商問題,台哥大-人員進電,-1.0
1230399,2,帳務問題,用戶要求優惠,0.0
186537,1,網路連線問題,無法上網,0.0
1143553,3,網路連線問題,無法上網,-0.3333333333333333
1075899,1,網路連線問題,無法上網,-1.0
829877,1,網路連線問題,網路品質,0.0
927995,1,網路連線問題,無法上網,0.0
246554,1,帳務相關,拆機挽回,0.0
1191633,1,網路連線問題,無法上網,0.0
1229616,2,經銷商問題,台哥大-電訪約裝,-0.5
1144341,2,網路連線問題,無法上網,-1.0
1163320,3,網路連線問題,無法上網,0.0
1229915,2,經銷商問題,遠傳電信-電訪約裝,0.0
164461,1,網路連線問題,網路品質,-2.0
838113,1,網路連線問題,無法上網,-1.0
443510,1,網路連線問題,Cable modem連線,-1.0
897192,5,網路連線問題,無法上網,0.0
1228015,5,新產品,建議,0.2
1231424,4,經銷商問題,台哥大-電訪約裝,-0.75
772909,3,網路連線問題,網路品質,0.0
1186180,2,帳務相關,拆機挽回,-1.0
1077369,1,網路連線問題,連線其他相關問題,0.0
201165,1,網路連線問題,Cable modem連線,0.0
1230678,7,經銷商問題,台哥大-電訪約裝,0.14285714285714285
711285,2,帳務相關,拆機挽回,-0.5
1183314,1,網路連線問題,無法上網,0.0
1229831,4,經銷商問題,無法上網,0.0
313619,3,網路連線問題,網路品質,-0.3333333333333333
596872,4,網路連線問題,網路品質,-0.25
1142763,1,網路連線問題,Cable modem連線,0.0
712419,2,帳務相關,拆機挽回,0.0
834454,1,網路連線問題,無法上網,0.0
706983,3,帳務問題,用戶要求優惠,0.0
994677,1,網路連線問題,無法上網,0.0
1229643,1,經銷商問題,台哥大-電訪約裝,0.0
879651,1,網路連線問題,無法上網,0.0
704016,3,網路連線問題,無法上網,-0.6666666666666666
1230909,6,經銷商問題,遠傳電信-電訪約裝,0.0
770207,2,網路連線問題,Cable modem連線,-0.5
1131559,3,網路連線問題,Cable modem連線,0.0
1224027,1,網路連線問題,無法上網,0.0
727948,3,網路連線問題,無法上網,-0.3333333333333333
813296,1,網路連線問題,無法上網,0.0
1192117,3,網路連線問題,無法上網,-0.3333333333333333
830974,3,網路連線問題,無法上網,0.0
1231496,5,經銷商問題,遠傳電信-電訪約裝,0.2
1228737,1,經銷商問題,台哥大-電訪約裝,0.0
877168,2,網路連線問題,無法上網,-0.5
1195510,1,網路連線問題,無法上網,0.0
949031,1,網路連線問題,無法上網,1.0
792234,1,帳務相關,拆機挽回,-1.0
791492,1,網路連線問題,無法上網,-1.0
1200871,2,帳務問題,用戶退租,0.0
781804,2,網路連線問題,無法上網,-0.5
1151017,1,網路連線問題,網路品質,-1.0
1230001,2,經銷商問題,遠傳電信-電訪約裝,0.0
304188,1,網路連線問題,無法上網,0.0
1215768,5,網路連線問題,無法上網,-0.2
910973,2,網路連線問題,Cable modem連線,-1.0
1079774,2,網路連線問題,Cable modem連線,-1.0
1172086,2,網路連線問題,無法上網,0.0
1174486,10,網路連線問題,無法上網,-0.3
1230165,1,經銷商問題,台哥大-電訪約裝,0.0
257892,3,網路連線問題,無法上網,0.3333333333333333
957495,5,網路連線問題,Cable modem連線,0.0
1143441,2,網路連線問題,網路品質,0.0
1144141,1,網路連線問題,無法上網,-1.0
1221927,1,網路連線問題,無法上網,0.0
777620,2,網路連線問題,網路品質,0.0
1231050,2,經銷商問題,遠傳電信-人員進電,0.0
538378,1,網路連線問題,無法上網,-1.0
1200692,3,網路連線問題,台哥大-電訪約裝,0.3333333333333333
1230807,2,經銷商問題,遠傳電信-電訪約裝,0.0
1212535,8,帳務問題,無法上網,0.0
1130982,6,網路連線問題,網路品質,0.0
764790,1,網路連線問題,網路品質,-1.0
1231001,3,經銷商問題,台哥大-電訪約裝,0.3333333333333333
1231010,4,經銷商問題,台哥大-電訪約裝,0.25
1151285,1,網路連線問題,無法上網,0.0
1231013,2,經銷商問題,台哥大-電訪約裝,0.0
1231003,2,經銷商問題,台哥大-電訪約裝,0.0
969970,3,網路連線問題,Cable modem連線,-0.3333333333333333
937980,1,網路連線問題,無法上網,0.0
1204428,1,網路連線問題,無法上網,0.0
1149214,5,網路連線問題,連線其他相關問題,0.2
1175868,1,網路連線問題,無法上網,0.0
1173423,2,網路連線問題,無法上網,0.0
1230587,3,經銷商問題,台哥大-電訪約裝,-0.3333333333333333
1230866,1,經銷商問題,台哥大-電訪約裝,-1.0
212868,2,經銷商問題,台哥大-電訪約裝,1.0
303736,1,網路連線問題,Cable modem連線,-2.0
1230897,1,經銷商問題,遠傳電信-電訪約裝,0.0
544591,1,網路連線問題,無法上網,0.0
930819,1,經銷商問題,台哥大-電訪約裝,0.0
1216615,1,經銷商問題,台哥大-電訪約裝,0.0
683111,2,網路連線問題,無法上網,0.0
1189047,1,搬家問題,非台數科服務區,0.0
361623,1,網路連線問題,無法上網,0.0
313655,2,帳務相關,拆機挽回,-0.5
1230611,4,經銷商問題,台哥大-電訪約裝,0.0
1162938,3,網路連線問題,Cable modem連線,-0.3333333333333333
1203619,1,網路連線問題,無法上網,-1.0
1200533,2,網路連線問題,Cable modem連線,-1.0
1181429,2,帳務問題,拆機挽回,0.0
1229824,2,經銷商問題,台哥大-電訪約裝,0.0
1217413,2,非連線問題,用戶服務抱怨,0.0
233167,2,網路連線問題,Cable modem連線,-1.0
1223972,3,經銷商問題,遠傳電信-電訪約裝,-0.6666666666666666
924008,2,網路連線問題,無法上網,0.5
1152289,2,經銷商問題,台哥大-電訪約裝,0.0
564400,1,帳務相關,拆機挽回,0.0
1114329,4,網路連線問題,無法上網,0.0
1179135,1,網路連線問題,Cable modem連線,-1.0
1156241,3,網路連線問題,台哥大-電訪約裝,0.0
1230932,1,經銷商問題,台哥大-電訪約裝,0.0
733929,1,網路連線問題,網路品質,0.0
718971,2,網路連線問題,無法上網,-0.5
1142111,1,網路連線問題,網路品質,0.0
714444,2,網路連線問題,無法上網,-1.0
1231014,1,經銷商問題,台哥大-電訪約裝,0.0
1229872,4,經銷商問題,台哥大-電訪約裝,0.25
1230287,2,經銷商問題,遠傳電信-電訪約裝,0.5
1230560,2,經銷商問題,遠傳電信-電訪約裝,1.0
1230370,2,經銷商問題,台哥大-電訪約裝,0.5
696401,3,網路連線問題,Cable modem連線,-0.3333333333333333
870920,1,帳務相關,拆機挽回,-1.0
1231685,3,經銷商問題,遠傳電信-電訪約裝,0.0
1164919,1,網路連線問題,無法上網,0.0
1118480,1,帳務相關,拆機挽回,0.0
1175197,1,帳務相關,拆機挽回,0.0
1181172,1,帳務相關,拆機挽回,0.0
